date,name,position,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,lmevixG/60,pplmevixG/60,implied_team_score,FP/60
21_02_01,Josh Leivo,W,0.7567476666946942,0.6053981333557554,6.962078533591188,0.9080972000336331,0.7794500966955351,0.816758974908235,0.0,3.1,12.347266881028675
21_02_01,Karson Kuhlman,W,0.0513222020066669,0.937060860940477,8.504276479181796,1.1950242806617544,0.7246777343963425,0.6331697547163455,0.0,3.0,0.0
21_02_01,Kasperi Kapanen,W,0.8163635539026691,1.3061816862442706,7.347271985124023,0.8163635539026691,0.5485963082225938,0.6705900848967636,0.535345035899811,3.3,0.0
21_02_01,Kevin Rooney,C,0.6419400855920088,0.6419400855920088,8.345221112696114,3.209700427960044,0.6611982881597691,0.6183669353445653,0.0,3.3,81.17647058823529
21_02_01,Kyle Connor,W,1.4957811301457478,1.265660956277171,8.284326259268756,1.265660956277171,0.8710048580925622,0.701289102443988,0.6005683276984333,2.9,93.233532934133
21_02_01,Mark Jankowski,C,1.2237960339943286,0.6118980169971643,4.895184135977314,3.059490084985821,0.3956940509914995,0.4444205807421426,0.0,3.3,11.055662188099852
21_02_01,Mark Scheifele,C,0.7398708162066949,1.6911332941867312,5.813270698766889,2.325308279506756,0.8466236054022325,0.9359338105118706,0.6066636408710158,2.9,67.9578947368421
21_02_01,Mason Appleton,W,0.8903398130286412,0.8903398130286412,8.013058317257771,0.5342038878171848,0.5555720433298721,0.5538452251200566,0.0,2.9,21.228501228501223
21_02_01,Mathieu Joseph,W,0.6066393304499287,0.2022131101499762,5.257540863899382,1.0110655507498811,0.5581081840139345,0.4801505847661747,0.0,3.1,41.49855907780979
21_02_01,Mathieu Olivier,W,0.2563976268914596,0.8165976856625857,5.64539443919062,1.9507815571554283,0.4599040614074601,0.7002906686970702,0.0,2.4,14.600760456274095
21_02_01,Mathieu Perreault,W,0.1851375674980718,1.110825404988431,5.368989457444084,1.851375674980718,0.4369246592954496,0.6131689171372678,0.6943622920009959,2.9,0.0
21_02_01,Matt Duchene,C,0.296076980014803,1.184307920059212,6.217616580310864,1.4803849000740152,0.6587712805329369,0.8133487473750363,0.6797020522463353,2.4,16.76042677012574
21_02_01,Matthew Tkachuk,W,0.9025787965616052,1.4183381088825222,9.412607449856738,1.4183381088825222,0.9618911174785106,0.6883669089339655,0.6754600874460249,3.1,38.10964083175868
21_02_01,Michael Sgarbossa,W,0.4099805156421778,0.7797243392279645,5.02134317004476,1.4523348789248327,0.4526456212839109,0.566781553190126,0.5233344669084042,2.5,13.27188940092172
21_02_01,Mika Zibanejad,C,1.9624232292764456,0.9157975069956747,8.765490424101456,2.2240796598466384,0.7718864701820688,0.6744134078212277,0.5591332614247744,3.3,14.32835820895544
